date,team,number,name,grade,position,minutes_played,status,shoot_1st,shoot_2nd,shoot_total,goals,goal_rate
2026/04/12(日) 15:00 キックオフ,帝京大学,27,山下 湊太郎,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,3,五十嵐　晴生,3,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,5,橋本　晃進,3,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,7,小林　優介,3,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,8,春原　	哲汰,3,MF,81,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,9,功刀　崇斗,4,FW,78,先発,1,1,2,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,10,小林　暢,4,MF,90,先発,1,1,2,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,11,平田　竜誠,4,DF,58,先発,2,1,3,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,13,齊藤　大翔,1,MF,78,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,14,杉本　侑哉,3,MF,90,先発,2,1,3,1,33.3
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,15,林　晃希,2,DF,78,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,30,大久保　陸翔,1,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,1,古渕　雅喜,4,GK,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,2,菅原　颯太郎,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,6,石塚　快,3,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,12,川瀬　桜介,1,FW,12,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,18,前原　海聖,2,FW,32,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,23,小野　晟和,1,MF,9,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,29,常盤　啓太,1,DF,12,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,27,宮代　匠,4,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,19,脇屋　颯人,1,FW,12,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,1,磯貝 仁斗,4,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,2,横山 聡大,2,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,3,北村 翼,3,DF,90,先発,0,1,1,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,6,大塚 逢祥,3,MF,46,先発,1,0,1,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,9,遠田 凌,4,FW,85,先発,1,0,1,1,100.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,10,城田 優,4,MF,90,先発,0,1,1,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,14,葛西 由晏,2,MF,85,先発,1,1,2,1,50.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,24,川口 友作,4,MF,85,先発,1,1,2,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,25,間 琥太朗,3,DF,78,先発,0,1,1,1,100.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,37,清水 佑,3,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,93,小川 寧大,3,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,5,星 恒輝,3,MF,44,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,18,中村 陶冶,1,FW,12,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,19,有田 海志,3,FW,5,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,29,髙山 周,3,FW,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,33,渋谷 竜聖,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,46,鈴木 堅斗,4,MF,5,控え,0,1,1,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,77,新門 一晏,2,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,91,嶋﨑 寛大,4,GK,0,控え,0,0,0,0,0.0
2026/04/18(土) 10:00 キックオフ,日本大学文理学部,98,久場 莉稀,3,MF,5,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,1,藤田　大輝,4,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,33,村田　幸基,1,DF,86,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,3,松本　和輝,3,DF,82,先発,1,1,2,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,2,唐澤　健太,4,DF,69,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,8,福島　広大,4,MF,88,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,6,荒川　哲平,3,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,44,山崎　颯介,2,MF,90,先発,1,0,1,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,32,堀江　風雅,3,MF,61,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,88,廣恒　龍,2,MF,90,先発,2,1,3,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,10,塙　　仁成,4,MF,90,先発,0,1,1,2,200.0
2026/04/18(土) 15:00 キックオフ,上智大学,9,田中　佑樹,3,FW,90,先発,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,4,須藤　智洋,4,DF,8,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,20,川島　晴空,3,DF,4,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,26,宇野　伶,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,94,安野　一颯,2,DF,2,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,17,白坂　航大,4,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,79,杉崎　皐輔,2,MF,21,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,35,大西　十和,1,FW,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,48,岩永　悠社,不明,FW,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,上智大学,80,大島　千虎,2,FW,29,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,1,若尾　林太朗,3,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,2,松本　隆宏,4,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,3,中川　賢人,3,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,4,木内　温大,4,DF,90,先発,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,5,小林　恭輔,4,DF,90,先発,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,13,梶　圭朝,2,DF,90,先発,2,1,3,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,6,神山　晃太,3,MF,61,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,7,児島　巧海,2,MF,90,先発,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,8,小川　将弥,3,MF,78,先発,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,10,小林　千紘,4,MF,90,先発,1,1,2,1,50.0
2026/04/18(土) 15:00 キックオフ,学習院大学,11,渡辺　創士,3,MF,90,先発,0,2,2,1,50.0
2026/04/18(土) 15:00 キックオフ,学習院大学,12,大西　怜真,不明,GK,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,24,柳澤　和希,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,25,西村　藍斗,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,14,佐藤　友樹,4,MF,29,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,16,藤井　冬威,2,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,9,佐藤　雄哉,3,FW,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,15,早稲田　睦,4,FW,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,17,原　壮太,4,FW,12,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,学習院大学,20,北林　星七,2,FW,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,1,佐藤 翔,3,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,2,松本 大地,4,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,3,船木 匡太朗,2,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,4,福平 太一,4,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,5,小林 侑希,2,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,6,近江 智哉,2,MF,60,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,7,内堀 太貴,2,MF,50,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,13,沢 柊斗,4,MF,56,先発,4,0,4,1,25.0
2026/04/18(土) 15:00 キックオフ,帝京大学,26,桾澤 琢太,3,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,10,細木 創太,4,FW,50,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,14,藤田 晴,4,FW,90,先発,2,7,9,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,12,牧野 長太朗,2,GK,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,16,池内 優介,3,DF,34,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,27,山下 湊太郎,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,8,桒原 一斗,3,MF,30,控え,0,2,2,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,15,杉浦 慶樹,4,MF,0,控え,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,19,佐山 洸士,2,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,11,渡辺 結心,4,MF,40,控え,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,帝京大学,9,緒方 快青,4,FW,40,控え,0,7,7,3,42.9
2026/04/18(土) 15:00 キックオフ,帝京大学,23,大塚 樟太,3,FW,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,1,神山　洋輝,4,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,5,大西　遼久,4,DF,73,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,6,渡邊　元気,2,MF,90,先発,1,1,2,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,7,立入　光記,4,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,8,小宮　昂大,3,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,9,篠崎　開惺,3,FW,63,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,10,原子　泰地,4,FW,90,先発,1,1,2,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,13,竹中　暖喜,3,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,19,森下　優之心,2,DF,12,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,26,加藤　士門,4,FW,90,先発,0,1,1,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,36,井上　愛翔,2,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,3,髙木　直,2,MF,27,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,4,飯島　浩輝,4,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,11,島田　健央,4,FW,17,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,14,木村　光,3,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,15,櫻井　恵太,2,MF,78,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,21,川瀬　統己,4,GK,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,25,川口　湊人,2,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,30,中野　楓麻,4,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 15:00 キックオフ,横浜国立大学（神奈川県）,40,小島　滉人,4,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,1,清水　　天斗,4,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,3,雨宮　　壮汰,3,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,6,目黒　嵩人,4,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,5,池羽　　航輝,4,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,27,津田　　楓真,2,DF,77,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,47,渡辺　浩史,3,MF,70,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,41,佃　孝太,2,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,11,舘　颯之介,4,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,16,栗栖　晴己,3,MF,62,先発,0,1,1,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,7,笠原　　壮瑠,4,FW,62,先発,2,0,2,1,50.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,10,安藤　　稜人,4,MF,83,先発,1,1,2,1,50.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,12,妹尾　典,4,GK,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,4,正木　　翠羽,4,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,22,髙野　　広大,2,DF,13,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,18,青　海斗,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,14,信國　達也,3,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,19,上田　然,3,FW,7,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,9,熊田　　裕,4,MF,28,控え,0,1,1,0,0.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,96,奥田　大翔,2,FW,28,控え,0,1,1,1,100.0
2026/04/18(土) 17:00 キックオフ,大東文化大学,13,佐久間　勇斗,3,MF,20,控え,0,1,1,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,16,今村　光汰,4,GK,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,3,信賀　有希,4,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,7,森岡　大地,4,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,5,松井　琢磨,2,DF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,36,上野　湊,3,DF,90,先発,1,0,1,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,11,中村　隼人,4,MF,73,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,14,林　雄琉,4,MF,84,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,10,内田　凜,4,MF,90,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,23,國本　純成,3,MF,90,先発,1,0,1,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,17,上野　兼叶,2,FW,61,先発,2,0,2,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,19,国谷　康太,3,FW,84,先発,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,1,大熊　大輔,1,GK,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,13,堀野辺　空,4,MF,29,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,8,亀田　大空,1,DF,17,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,26,杉山　和勢,2,MF,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,18,佐久間　駿喜,3,FW,6,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,22,歳森　杏介,2,MF,6,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,15,丸尾　航琉,4,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,27,楠山　奈音,3,DF,0,控え,0,0,0,0,0.0
2026/04/18(土) 17:00 キックオフ,玉川大学,12,松本　里央,2,FW,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,90,三治　陽空,2,GK,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,3,岩本　晴,4,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,5,高井　翔麻,3,DF,90,先発,1,2,3,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,22,高橋　陽翔,4,DF,90,先発,0,1,1,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,44,堀江　響希,3,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,6,吉川　遥人,4,MF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,7,佐藤　天真,4,MF,80,先発,0,1,1,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,21,菊地　琉世,4,MF,88,先発,1,2,3,2,66.7
2026/04/19(日) 10:00 キックオフ,桜美林大学,9,斎藤　翔太,4,MF,60,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,10,石澤　海陽,4,FW,90,先発,0,2,2,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,25,大成　春斗,4,FW,68,先発,5,1,6,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,80,小野口　怜望,1,GK,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,15,大崎　陽斗,4,DF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,67,細谷　隼生,2,DF,10,控え,0,1,1,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,88,山本　陵聖,4,DF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,96,木村　恵真,1,MF,30,控え,0,1,1,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,17,山田 　結互,1,MF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,18,佐藤　璃央,4,MF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,36,菊地　勝斗,4,MF,2,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,桜美林大学,20,倉橋　正吾,4,FW,22,控え,0,1,1,1,100.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,1,重山　武史,4,GK,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,2,久保田　琳,4,DF,90,先発,0,1,1,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,5,瀧川　穣,4,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,24,永山　泰希,3,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,19,加藤　大聖,4,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,33,宇野　大稀,2,MF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,8,中里　春輝,4,DF,74,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,11,田辺　伊吹,4,FW,90,先発,1,0,1,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,13,藤倉　空知,3,MF,82,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,26,池戸　虹成,2,MF,90,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,10,森田　蓮人,4,FW,74,先発,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,21,神田　謙二郎,2,GK,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,4,小野寺　拓巳,2,DF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,34,島田　康誠,2,DF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,28,藤田　和,2,MF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,15,柳澤　広喜,3,MF,16,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,45,寺田　聡,2,MF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,37,関口　陽大,2,MF,0,控え,0,0,0,0,0.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,50,甲斐田　裕大,2,MF,8,控え,0,1,1,1,100.0
2026/04/19(日) 10:00 キックオフ,武蔵大学,47,廣井　悠真,2,FW,16,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,12,中村　裕大,2,GK,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,4,北林　嶺,3,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,5,内田　雄真,2,DF,90,先発,0,1,1,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,7,大塚　恭生,3,MF,87,先発,0,3,3,1,33.3
2026/04/19(日) 13:30 キックオフ,東京経済大学,8,河西　透和,不明,MF,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,10,伊崎　耕紀,4,MF,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,13,宮﨑　悠斗,3,MF,90,先発,0,1,1,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,16,村松　晴登,3,MF,90,先発,1,0,1,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,21,古垣　大樹,2,MF,68,先発,0,2,2,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,18,新井　悠河,不明,FW,77,先発,2,0,2,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,28,海老原　寛大,2,MF,68,先発,2,1,3,1,33.3
2026/04/19(日) 13:30 キックオフ,東京経済大学,30,寺内　聡,3,GK,0,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,6,松井　一晟,3,DF,3,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,24,川村　大樹,2,DF,0,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,26,田中　大夢,不明,DF,0,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,14,中島　洋之介,3,FW,0,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,9,小尾　丞斗,4,FW,0,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,17,吉儀　大,3,MF,22,控え,0,1,1,0,0.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,29,駒田　晴生,3,MF,22,控え,0,1,1,1,100.0
2026/04/19(日) 13:30 キックオフ,東京経済大学,15,久保寺　壱晟,3,FW,13,控え,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,1,金 柱相,4,GK,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,2,沈 瑞輝,3,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,4,金 悠宇,4,DF,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,5,愼 昌樹,4,DF,53,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,6,姜 正晃,4,MF,53,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,8,朴 創嶺,不明,MF,90,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,11,鄭 泰男,4,MF,90,先発,1,0,1,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,29,鄭 誓華,2,MF,75,先発,0,0,0,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,19,金 亨政,3,MF,87,先発,1,0,1,0,0.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,14,金 世諒,3,MF,90,先発,2,0,2,1,50.0
2026/04/19(日) 13:30 キックオフ,朝鮮大学校,13,李　京樹,不明,MF,87,先発,1,2,3,0,0.0
