date,team,number,name,grade,position,minutes_played,status,shoot_1st,shoot_2nd,shoot_total,goals,goal_rate
2026/05/10(日) 15:45 キックオフ,東京農工大学,22,赤尾　勘太郎,3,DF,45,先発,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,東京農工大学,23,西川　桜冴,2,DF,90,先発,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,東京農工大学,21,柴田　廉士,2,DF,45,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,東京農工大学,24,坂口　大和,3,FW,0,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,27,小杉 太一,4,GK,90,先発,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,37,嶋根 友太,4,MF,90,先発,1,0,1,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,3,澤中 颯汰,4,DF,90,先発,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,7,柵木 駿飛,2,FW,79,先発,1,1,2,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,11,菊地 伶王,3,MF,90,先発,3,2,5,1,20.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,16,奥田 羚,4,MF,59,先発,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,20,渡邉 充輝,2,FW,67,先発,2,0,2,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,23,須藤 柊吾,4,FW,59,先発,2,0,2,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,29,石井 郁也,2,DF,90,先発,0,1,1,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,38,高瀬 快斗,3,DF,90,先発,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,46,駒 廉吾,3,FW,59,先発,2,0,2,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,1,有澤　大心,1,GK,0,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,8,假谷 駿翔,3,MF,31,控え,0,2,2,1,50.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,9,佐藤 春斗,2,FW,31,控え,0,1,1,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,13,徳田　凜大,1,FW,23,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,14,杉崎　唯人,1,MF,11,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,32,落合 侃太,4,MF,31,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,33,恩河 真生,3,DF,0,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,35,丹保 彪麻,3,DF,0,控え,0,0,0,0,0.0
2026/05/10(日) 15:45 キックオフ,武蔵野大学,88,澤田 陸希,4,DF,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,3,澤中 颯汰,4,DF,90,先発,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,7,柵木 駿飛,2,FW,75,先発,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,11,菊地 伶王,3,MF,90,先発,2,2,4,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,16,奥田 羚,4,MF,45,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,27,小杉 太一,4,GK,90,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,29,石井 郁也,2,DF,90,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,32,落合 侃太,4,MF,75,先発,0,2,2,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,37,嶋根 友太,4,MF,90,先発,1,0,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,38,高瀬 快斗,3,DF,90,先発,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,46,駒 廉吾,3,FW,45,先発,2,0,2,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,88,澤田 陸希,4,DF,65,先発,1,0,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,1,有澤　大心,1,GK,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,5,廣江 祐星,3,DF,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,8,假谷 駿翔,3,MF,25,控え,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,9,佐藤 春斗,2,FW,45,控え,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,10,米山 拓真,2,FW,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,20,渡邉 充輝,2,FW,15,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,23,須藤 柊吾,4,FW,15,控え,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,33,恩河 真生,3,DF,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,武蔵野大学,47,宮谷 友大,4,DF,45,控え,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,2,山本　知寛,4,DF,88,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,6,河本　慎太郎,1,DF,90,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,7,立川　涼,3,FW,86,先発,2,1,3,1,33.3
2026/05/16(土) 17:00 キックオフ,都留文科大学,10,本部　響希,2,DF,90,先発,2,0,2,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,11,川島　響介,3,MF,90,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,19,和智　零士,1,MF,90,先発,1,0,1,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,21,鈴木　蒼空,2,MF,71,先発,0,1,1,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,22,吉田　篤翔,2,DF,37,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,23,櫻井　奏人,4,DF,90,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,41,村上　陸,2,GK,90,先発,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,77,前田　千夏,2,MF,90,先発,1,1,2,1,50.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,1,濱邊　彗杏,3,GK,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,3,武富　羽琉,2,DF,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,4,神崎　耶音,4,MF,19,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,5,佐々木　洸,3,DF,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,8,清　史琉,1,DF,53,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,14,須田　翔斗,1,FW,4,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,39,武藤　瑞生,1,FW,2,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,42,青木　蓮太郎,4,GK,0,控え,0,0,0,0,0.0
2026/05/16(土) 17:00 キックオフ,都留文科大学,99,岡本　祥希,1,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,3,髙橋 昌宏,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,5,細谷 倖城,3,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,6,鈴木 翼,1,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,10,上大川 蓮,2,MF,90,先発,2,0,2,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,13,小口 凜久,1,FW,75,先発,2,0,2,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,15,伊東 洸大,1,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,21,種茂 倖太,3,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,22,勝又 輝,2,FW,90,先発,0,4,4,2,50.0
2026/05/17(日) 10:00 キックオフ,和光大学,27,高橋 莉央,1,MF,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,30,伊藤 叶音,1,MF,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,77,末永 大,1,MF,90,先発,0,1,1,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,7,小串 琢斗,2,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,16,林 湘太,3,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,19,武中 晄樹,1,FW,15,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,和光大学,24,愛甲 涼唄,2,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,1,瀬尾　陽輔,2,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,3,中村　仁,2,DF,90,先発,1,0,1,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,4,河合 蓮,3,DF,71,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,5,杉本　梨央,2,MF,90,先発,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,6,深田　泰斗,2,MF,90,先発,0,2,2,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,7,北島　大靖,2,MF,90,先発,1,0,1,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,14,根岸　清也,2,MF,87,先発,1,1,2,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,17,北條　孝徳,2,FW,66,先発,1,0,1,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,18,内野　翔羽,2,MF,90,先発,1,0,1,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,19,小野 嘉永都,3,DF,90,先発,1,1,2,1,50.0
2026/05/17(日) 10:00 キックオフ,北里大学,20,坂内 瑞希,3,DF,90,先発,0,1,1,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,2,空本 和真,3,DF,19,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,8,鈴木　康生,2,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,9,金坂　優飛,2,FW,24,控え,0,2,2,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,12,町口　巧,2,GK,0,控え,0,0,0,0,0.0
2026/05/17(日) 10:00 キックオフ,北里大学,13,村上　俊太郎,2,MF,3,控え,0,1,1,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,46,加藤　旭陽,4,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,4,沼野　碧葉,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,5,小林　優翔,3,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,23,後藤　柚希,3,DF,90,先発,0,1,1,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,6,芝　陸斗,3,MF,90,先発,0,2,2,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,7,大塚　東翔,3,MF,90,先発,0,1,1,1,100.0
2026/05/17(日) 11:00 キックオフ,工学院大学,8,伊東　幹太,2,MF,77,先発,0,1,1,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,10,樋本　杷瑠,3,MF,73,先発,0,1,1,2,200.0
2026/05/17(日) 11:00 キックオフ,工学院大学,11,大海　太輔,3,MF,58,先発,0,0,0,1,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,24,菊地　健,3,MF,45,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,45,鈴木　伶,3,MF,73,先発,0,2,2,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,2,吉原　龍之介,3,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,15,塩入　大寿,不明,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,21,非浦　海大,3,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,14,吉田　陽,3,MF,45,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,17,野村　慶太,3,MF,17,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,39,山本　荘志,1,MF,13,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,40,市川　航,1,MF,32,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,18,髙瀬　快周,2,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,工学院大学,20,馬場　匠吾,3,FW,17,控え,0,1,1,1,100.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,9,西村　政信,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,12,影山　剛,3,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,18,安藤　尊琉,1,DF,87,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,21,柴田　廉士,2,DF,48,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,23,西川　桜冴,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,14,中山　千尋,2,MF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,17,髙垣　登希生,2,MF,77,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,29,保井　伶太,1,MF,87,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,10,大野　晃世,3,FW,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,13,寒川　海,1,FW,82,先発,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,16,長井　琉冴,2,FW,90,先発,0,1,1,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,2,佐々木　湧音,1,DF,3,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,3,丸山　馨矢,3,DF,42,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,6,生田　楽,1,MF,3,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,15,布施　諒大,2,MF,13,控え,0,0,0,0,0.0
2026/05/17(日) 11:00 キックオフ,東京農工大学,24,坂口　大和,3,FW,8,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,3,三枝　昇吾,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,7,高木　風輝,4,MF,90,先発,1,1,2,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,10,田口　二康,3,MF,90,先発,4,0,4,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,12,岩永　碧,1,MF,72,先発,1,0,1,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,15,菅原　蒼生,4,DF,88,先発,0,1,1,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,21,近　一輝,2,MF,54,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,24,深澤　巧樹,2,FW,41,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,26,時枝　佑太郎,3,MF,90,先発,0,1,1,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,29,梅原　　一真,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,41,下迫　璃玖,2,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,72,友成　志道,2,MF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,1,山本　絢太,3,GK,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,2,伊藤　晃大,2,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,4,阿部　純太,3,DF,18,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,8,芹沢　朔太郎,3,FW,2,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,11,青木　春翔,2,FW,49,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京都市大学,20,小畑　壱蕗,2,FW,36,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,1,中野　陽介,4,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,4,宮本　空,4,DF,90,先発,0,1,1,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,5,末木　孝幸,4,DF,97,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,9,高篠　悠太,4,MF,97,先発,2,2,4,1,25.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,10,木村　淳之介,3,MF,90,先発,3,4,7,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,16,山中　翔悟,2,FW,85,先発,3,0,3,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,17,原田　航太,2,MF,90,先発,1,2,3,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,27,島村　泰輝,3,DF,90,先発,0,1,1,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,38,亀田　怜大,4,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,77,田口　晴大,2,FW,90,先発,0,3,3,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,95,小林　和楽,2,MF,90,先発,1,0,1,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,12,半田　紘佑,3,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,15,安藤　晃大,4,MF,5,控え,0,1,1,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,18,土田　奏人,3,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,21,田中　碧太,3,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,30,渡邉　孔生,3,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,31,加茂　治樹,3,GK,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,33,斉藤　幹,4,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,35,星川　航祐,2,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 11:30 キックオフ,東京科学大学,51,村井　杏介,3,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,5,森平　遥大,2,DF,65,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,9,市川　寛人,3,FW,90,先発,1,2,3,2,66.7
2026/05/17(日) 13:00 キックオフ,電気通信大学,11,佐藤　聡汰,4,MF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,14,有光　太朗,2,FW,90,先発,0,3,3,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,16,藤澤　拓真,3,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,21,林元　颯大,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,22,高橋　龍生,2,MF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,24,落合　祐斗,3,DF,90,先発,0,1,1,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,25,柏木　祐輝,2,FW,57,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,29,栗田　直仁,3,MF,83,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,31,柳野　秀敏,3,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,8,山下　太誠,4,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,10,坂庭　輝,1,MF,33,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,13,朝倉 友彩,4,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,15,羽広　碧,1,DF,25,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,18,堀井　太智,2,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,19,長谷川　奏,2,MF,7,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,20,姫井　奏,2,DF,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,26,有村　悠貴,2,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,電気通信大学,30,鈴木　千博,3,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,3,加藤　真流斗,4,MF,90,先発,1,0,1,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,5,鈴木　和真,2,DF,78,先発,0,1,1,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,7,放崎　　結生,3,FW,90,先発,1,1,2,2,100.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,8,宮越　葵,2,FW,75,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,15,ディンデッリ　ラポ,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,18,東　力也,2,MF,61,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,20,佐藤　陽人,2,DF,45,先発,1,0,1,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,22,小山　泰李,3,MF,90,先発,1,0,1,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,31,中村　　旭陽,3,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,33,横田　　智風,3,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,34,武富　翔正,2,MF,45,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,4,峯村　哲平,3,DF,12,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,9,清沢　翼,3,FW,45,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,11,錦戸　寛人,3,FW,29,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,12,上原　宗賢,2,FW,15,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,13,小林　琉,3,FW,45,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,17,堀内　成,3,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,19,和光　律紀,2,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,21,チャーイ　陽斗,2,GK,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,横浜市立大学（神奈川県）,24,若林　周祐,2,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,4,小野　琉智,3,MF,81,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,5,樋口　翼,2,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,7,長野　海星,3,FW,90,先発,2,2,4,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,8,江藤　弘太,2,MF,90,先発,1,1,2,1,50.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,10,則本　雄大,3,MF,90,先発,2,1,3,1,33.3
2026/05/17(日) 13:00 キックオフ,東京外国語大学,11,依田　理人,2,MF,70,先発,1,1,2,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,18,高橋　航希,4,FW,90,先発,0,0,0,1,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,22,刑部　諒真,3,DF,70,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,25,池田　怜生,3,DF,89,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,34,大津　怜,2,DF,77,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,52,ベント莉音　エドワード,2,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,1,山田　真慧,1,GK,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,2,増山　滉士,3,DF,20,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,6,金指　拓海,3,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,9,小田　凱,2,FW,1,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,13,福田　卓矢,4,FW,20,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,19,大久保　智貴,3,FW,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,23,高橋　翔,4,MF,13,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,30,島崎　凛太郎,1,MF,0,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,東京外国語大学,47,杉浦　裕祐,1,MF,9,控え,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,国際基督教大学,1,金丸　龍馬,3,GK,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,国際基督教大学,4,益子　瑞基,3,MF,90,先発,1,0,1,0,0.0
2026/05/17(日) 13:00 キックオフ,国際基督教大学,6,辻本　晴輝,3,DF,90,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,国際基督教大学,7,川端　遼太郎,1,MF,81,先発,1,0,1,0,0.0
2026/05/17(日) 13:00 キックオフ,国際基督教大学,9,山脇　幹大,3,FW,59,先発,0,0,0,0,0.0
2026/05/17(日) 13:00 キックオフ,国際基督教大学,10,法亢　咲太朗,3,MF,90,先発,0,0,0,0,0.0
